id,description
2755075528,"Direct message the job poster from Proiasys Inc
Biranchi Narayan Dash
Technical Recruiter
Position: Sr. Data Analyst
Location: Bay Area, CA
Experience Required: 10+ Years
 Job Description
 REQUIRED
Proven experience working with data process mapping, order to cash, canonical model creation & SOR.
Work experience in Hi-Tech industry. 
Relevant work experience of 10 -12+ years.
Participate in the documenting of the opportunity to Order and Order to Cash processes and procedures with the use of a structured approach and methodology.
Participate in the analysis, mapping of existing and new processes and procedures to ensure effectiveness and efficiency and most importantly, increasing productivity.
Communicate and liaison with senior stakeholders on key changes and ensure to keep the process maps and data models current.
Conduct stringent testing and thereafter, audit to ensure the effectiveness of processes and procedures.
Excellent client-facing and internal communication skills.
Solid organizational skills including attention to detail and multitasking skills.

Show less
Employment type
Contract"
2721967910,"Job Title: CI/CD Engineer

Location: California , US

Job Description

What You Will Be Doing
You'll be working with a team of developers and system admins in a CI/CD, Tools and Infrastructure Automation role in order to help our engineering team to achieve greater efficiency.
You’ll be handling and improving Engineering Infrastructure services including CI pipelines, Test Fleet management and Reporting tools
Deploying multi-site services and scaling deployments to thousands of systems
You'll be working with programming languages as well as scripting in order to write self-service automation to let engineers help themselves, or having our infrastructure detect & self-correct problems.
Capacity planning for an ever-growing engineering organization while looking for ways to let us use our resources more efficiently.
Participate in an on-call rotation to support critical applications/services.
What You Bring To The Team
Experience building and maintaining infrastructure with a mindset to always automate the “boring” parts and monitor the “important” parts
A keen interest in problem-solving. Misbehaving services are more ""interesting"" than ""annoying""
A positive attitude around learning new skills
Excitement to help Engineers work on cool new stuff while making sure they don’t blow up the network or servers when they try to innovate to the next level.
3-5 years minimum working in either a CI/CD role or a DevOps role
You Should Have
Knowledge and strong experience working with CI and CD
Proven experience of shepherding applications to a production state
Understanding of Vmware, Openstack, or another Hypervisor platform
Thinking of infrastructure as code.Puppet, Ansible, Chef etc.
Experience with monitoring and alerting systems such as Nagios, Prometheus etc.
Fluency in a programming language or scripting language like Python, Perl etc.
Experience with Storage products is a plus
SRE experience is a plus
Understanding of metrics and dashboard generation for easy communication to other teams
Linux knowledge: Centos and Ubuntu
Basic networking and understanding of VLANs, STP, LACP
Understanding of DNS, DHCP, PXE, etc
What I'm looking for is more of a pure software engineer/developer or SRE with experience doing development/operations on microservices. Likely somebody working on web/cloud development.

Requirements Below
5 years minimum working in a Software Engineering, SRE, or DevOps role
Fluency/expertise in at least one of Python, Java, Groovy, JavaScript (Typescript) or Go and familiarity/experience in at least two
Proven experience of shepherding applications to a production state
Deployed and run applications using microservice architecture
Strong troubleshooting capabilities across both software and deployment stacks
Ability to debug, trace, find and fix issues in deployed software
Knowledge and strong experience working with CI and CD
Worked with containers, software-defined infrastructure/infrastructure as code and configuration management: Nomad, Kubernetes, Puppet, Ansible, Chef, etc.
Experience with monitoring and alerting systems like Prometheus, Nagios, and Grafana, etc.
Understanding of Vmware, Openstack, or another Hypervisor platform
Linux knowledge: Centos and Ubuntu
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Staffing and Recruiting, and Hospital & Health Care"
2593528716,"About The Company

Albertsons Companies is at the forefront of the revolution in retail. With a fixation on innovation and building culture, our team is rallying our company around a unique vision: forging a retail winner that is admired for national strength, deep roots in the communities we serve, and a team that has passion for food and delivering great service.
Albertsons is one of the largest retail employers, providing approximately 300,000 jobs across 2,200 stores, 22 distribution centers, 20 food and beverage plants and various support offices. We operate in 34 states and the District of Columbia under the Albertsons banner, as well as Safeway, Tom Thumb, Jewel Osco, Shaw's and many more recognizable names.
The Merchandising Data Services Department has an opening for a Data Services Analyst.

What You Will Be Doing
Manage new item processing for assigned categories.
Set up items as required and maintain ongoing data accuracy and standardization.
Provide support for internal customers on item related data and system functionality.
Participate in projects as a subject matter expert on Item attributes.
Support internal customers with business needs related to items and systems
Support merchandising projects and programs with implementation of new data elements.
Query and analyze data needs for initiatives and provide recommendations.
Implement mass data changes needed for projects and programs.
Manage product specific data needs to comply with consumer protection regulations.
Research and implement data cleanup activities to ensure accuracy and consistency in the database.
Investigate issues and perform root causes analysis.
Qualifications
4-year college degree or equivalent work experience.
Experience in Albertsons systems preferred.
Excellent analytical skills and ability to independently solve problems.
High degree of initiative with solid decision-making skills
Ability to multi-task and manage multiple priorities.
Strong planning and organizing skills required.
Excellent oral and written communication skills.
Must possess a strong sense of urgency and be very detailed oriented.
Excellent customer service skills.
QMF and SQL skills desirable
Proficient computer skills including Microsoft Word, Excel and Access
The right candidate could be in Pleasanton, CA., Boise, ID., Dallas, TX., or Seattle, WA.
Diversity is fundamental at Albertsons Companies. We foster an inclusive working environment where the different strengths and perspectives of each employee is both recognized and valued. We believe that building successful relationships with our customers and our communities is only possible through the diversity of our people. A diverse workforce leads to better teamwork and creative thinking, as well as mutual understanding and respect.
What it is like at Albertsons?
Albertsons Culture Principles
Compassion: We always treat each other with kindness and respect
Team: We always support and recognize each other
Inclusive: We always value everyone's perspective
Learning: We always strive to grow and develop ourselves and others
Competitive: We always act with integrity to win over the customer
Ownership: We always take actions to drive our success
AN EQUAL OPPORTUNITY EMPLOYER
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Marketing
Industries
Marketing and Advertising"
2726590268,"Summary

The Data Analyst performs a variety of analytic functions within the CellCarta Precision Medicine Inc. Flow Cytometry Department. These functions include analysis and reporting of flow cytometry data and data from other platforms as needed. The analyst works under the supervision of the Director, Data Analysis and Data Management to ensure accurate and timely completion of data analysis. Maintains study-related documentation as per GLP/GCLP and regulatory guidance.

Key Responsibilities
Analyzes data as per CellCarta's SOPs;
Reviews data analyzed by other analysts and reports data as needed or instructed;
Assists as required in the organization of study data and associated information required for interim and final study reports;
Involved in implementation of new analytical/statistical tools to increase the data analysis throughput.

Education

M.Sc. in immunology or related field.

Required Expertise And Skills
2 years of experience data analysis in immunology
Experience with multiparametric flow cytometry (panels of 4 colours and more)
Experience working with flow cytometry statistical analysis (FlowJo and BD FACSDiva software);
Good communication skills in English;
Strong computer skills and significant experience with Microsoft Excel, Word, and PowerPoint;
Detail-oriented person;
Ability to work in a fast-paced environment,
Ability to work autonomously and in a structured environment
Powered by JazzHR

8q7qqWFRZv
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Research, Biotechnology, and Pharmaceuticals"
2746225518,"Summary:
Randstad iMSP in partnership with Lyft is recruiting for a IT Data/BI Analyst based out of the San Francisco Bay Area. The position will start out remote, but then transition on-site as soon as Lyft moves employees back into the office come February 2022. We are looking for an experienced data analyst with exposure to the data engineering realm. This individual will be proficient in programming either in Python or Java and possess experience with dashboarding tools like Mode and/or Tableau. You will also have advanced proficiency with SQL/Excel in order to support with various ad-hoc reports. Bonus points if you have experience in the tech, SaaS, or ridesharing space.

This position is being offered on an initial 6 month contract basis, but is a long term need for us here at Lyft, so you can expect an additional 6-12 extension. Please note that we are looking for a 40 hour per week commitment, Monday - Friday.

Responsibilities include:

Draft responses to time-sensitive data requests that are digestible and easy to
understand
Design queries against our databases that can be replicated
Partner with cross functional teams to improve our processes and identify ways to scale
projects
Partner with science, engineering, finance, and operators to translate business insights into
action
Design and analyze data tools; launch dashboards and grow MAU
Develop analytical frameworks to monitor the performance of major finance team data
initiatives
Take complete ownership of the delivery start to end and produce a very high quality
work
Act in a resourceful and proactive manner as tasks are assigned and data reports are requested

Experience & Skills:
3+ years of experience with a BA/BS/MS in Math, Economics, Statistics, Engineering,
Computer Science, Accounting or another quantitative field preferred
Advanced in SQL / Excel (can perform complex functions) skills (VLOOKUP, pivot tables, advanced formulas)
Basic/Proficient knowledge of programming languages (JavaScript and Python) strongly preferred
Desire to provide accurate results as quickly as possible and iterate
Ability to balance the daily reporting requirements with urgent ad hoc requests
Experience in working with dashboarding tools (Mode, Tableau, etc.)
Strong oral and written communication skills, and ability to collaborate with cross-functional partners to build the business.
Show less
Seniority level
Associate
Employment type
Contract
Job function
Engineering, Information Technology, and Strategy/Planning
Industries
Computer Software, Consumer Electronics, and Logistics and Supply Chain"
2730441922,"Stanford University is seeking a Research Data Analyst 1 to m anage and analyze large amounts of information, typically technical or scientific in nature, under the direction of project researchers, investigators, or managers. The candidate will be working in the Integrative Biomedical Imaging Informatics (IBIIS) Division of the Department of Radiology, working in collaboration with the Stanford Center for Artificial Intelligence in Medicine and Imaging (AIMI). The candidate will help with enhancing the value of medical imaging in healthcare by accelerating imaging data acquisition and analysis. Research in IBIIS and AIMI enables improving health by advancing the clinical and basic sciences in radiology, while improving our understanding of biology and the manifestations of disease, by pioneering methods in the information sciences that integrate imaging, clinical and molecular data.

Duties Include
Collect, manage and clean datasets.
Employ new and existing tools to interpret, analyze, and visualize multivariate relationships in data.
Create databases and reports, develop algorithms and statistical models, and perform statistical analyses appropriate to data and reporting requirements.
Use system reports and analyses to identify potentially problematic data, make corrections, and determine root cause for data problems from input errors or inadequate field edits, and suggest possible solutions.
Develop reports, charts, graphs and tables for use by investigators and for publication and presentation.
Analyze data processes in documentation.
Collaborate with faculty and research staff on data collection and analysis methods.
Provide documentation based on audit and reporting criteria to investigators and research staff.
- Other duties may also be assigned.
Desired Qualifications
Bachelor's degree in computer science, bioengineering, electrical engineering, or other related quantitative fields. Previous laboratory experience preferred.
Education & Experience (required)
Bachelor's degree in related scientific field.
Knowledge, Skills And Abilities (required)
Experience with programming and data exploration and analysis frameworks (for example, Python, Matlab, etc).
Experience in developing software algorithms on local and cloud platforms.
General understanding of scientific principles. Demonstrated performance to use knowledge and skills when needed.
Demonstrated ability to apply theoretical knowledge of scientific principals to problem solving.
Ability to maintain detailed records of experiments and outcomes.
General computer skills and ability to quickly learn and master computer programs, databases, and scientific applications.
Ability to work under deadlines with general guidance.
Excellent organizational skills and demonstrated ability to accurately complete detailed work.
Experience working with medical images is an added plus.
Experience working with inverse problems is an added plus.
Experience with convolutional neural networks is an added plus.
PHYSICAL REQUIREMENTS*:
Sitting in place at computer for long periods of time with extensive keyboarding/dexterity.
Occasionally use a telephone.
Rarely writing by hand.
- Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job.
Working Conditions
Some work may be performed in a laboratory or field setting.
Work Standards
Interpersonal Skills: Demonstrates the ability to work well with Stanford colleagues and clients and with external organizations.
Promote Culture of Safety: Demonstrates commitment to personal responsibility and value for safety; communicates safety concerns; uses and promotes safe behaviors based on training and lessons learned.
Subject to and expected to comply with all applicable University policies and procedures, including but not limited to the personnel policies and other policies found in the University's Administrative Guide, http://adminguide.stanford.edu .
Additional Information
Schedule: Full-time
Job Code: 4751
Employee Status: Regular
Grade: G
Requisition ID: 88198
Show less
Seniority level
Associate
Employment type
Full-time
Job function
Research, Analyst, and Information Technology
Industries
Research, Biotechnology, and Hospital & Health Care"
2723177270,"About Us:

Staffigo is in the business of providing IT Consulting Services to clients in various industries in the United States - Healthcare (Payer, Providers & Clearinghouses), Finance & Banking, Retail & eCommerce. We are currently seeking exceptional entry-level talent for the below role.

Responsibilities:
Strong skills in data profiling, mapping, data modeling, and data governance. Includes query data repositories to determine Source to target mappings, data quality, completeness, and transformation rules for merging into target repositories
Strong skills in Informatica, Informatica Data Quality, Information Analyzer, and IBM data architect, Erwin is a big plus. Strong SQL skills
Hands-on experience in creating/updating conceptual, logical, and physical data models to satisfy business requirements.
Complex data integration and extraction/transformation/load processes (ETL) should be understandable and explainable.
Should be able to collaborate with the business to establish the scope of data-centric or support projects.
Should be capable of reviewing the Project Initiation Document and the Reference/Domain Value Mapping.
Should be able to identify Pain points impacting data capabilities by work with Businesses and Architects
Should be able to develop a program/project-specific Data Analysis strategy.
Should be proficient in source-target data mapping, S/T record building/join conditions, transformation writing, and data lineage building.
Should be able to conduct Peer Reviews.
ETL/Test questions, output file validation, and defect analysis should all be supported.
Should ensure data analysts (and other data leads, as necessary) are following standard work and best practices.

Requirements:
Master's Degree
Advanced level MS Excel skills (Pivot Tables, VLOOKUPs, etc.)
Excellent communication and presentation skills.
Must know how to use Power BI or Tableau.
Powered by JazzHR

AxbsOxJCVt
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2716518859,"Niantic Finance seeks a Data Analyst to lead the way in designing, building and supporting critical data analysis for Revenue Accounting. Niantic's Finance team ensures that the company succeeds in a competitive global market by working together to keep the business running efficiently. This role will be the Finance team’s “go to” data professional and primarily supports Revenue Accounting and Finance special projects that will require data analysis and collaboration with engineering teams.

In this role, you will help build and maintain query logic for accounting analysis, item-based revenue recognition, player metrics, and audit tools. You will also work closely with Niantic’s Finance Data Engineering Team to help build out, test and improve our revenue accounting ETL and partner payments databases. Lastly, you will serve as a liaison between Finance, Data Engineering and Data Science as we work towards a shared goal of scaling process and systems in order to accommodate the future of Niantic.

Responsibilities
Run queries against a revenue database to produce monthly digital revenue reports and review the results for accuracy; investigate and seek out solutions to issues as they arise.
Work with the revenue, data engineering and data science teams to design, implement and maintain various systems, analyses, processes vital to perform the Company’s item-based revenue recognition (e.g. consumable/durable split, player life estimations, IAP bundle allocations, paid vs earned currency, virtual currency holding periods, virtual good consumption patterns, etc).
Perform and maintain the results of the company’s quarterly data analysis on user purchases and session data in support of revenue accounting.
Work directly with the company’s Finance Data Engineering Team to maintain and improve the company’s revenue database.
Lead internal audit initiatives, such as building data quality tools and process, collaborate with broader IT and Engineering teams in an effort to improve ITGC reliance.
Assist external IT auditors and provide or present support requests to help complete annual audits or ad hoc systems control audits.
Collaborate with data analytics team to validate financial data metrics for the FP&A team.
Seek opportunities for systems improvements and data solutions that help Finance-team process scale as the company grows.
Qualifications
Bachelor’s degree in statistics, analytics, finance/ accounting, computer science or another relevant field with at least 2 years of experience in a combination of business/analytics roles (e.g., data science/analytics, management consulting, or business operations).
Experienced SQL ability and proficiency with 1+ programming languages (e.g., R or Python).
Experience with finance and accounting operations, management reporting, and external audit requirements; understanding of basic finance and accounting concepts.
Comfortable translating non-technical requirements to developers as well as technical concepts to non-developers.
Comfortable working in a multifaceted and fast-paced environment and contributing to the refinement of data processes and controls.
Strong written and verbal communication; ability to prepare and maintain process documentation.
Join the Niantic team!

Niantic is the world’s leading AR technology company, sparking creative and engaging journeys in the real world. Our products inspire outdoor exploration, exercise, and meaningful social interaction.

Originally formed at Google in 2011, we became an independent company in 2015 with a strong group of investors including Nintendo, The Pokémon Company, and Alsop Louie Partners. Our current consumer titles include pioneering global-control game Ingress, record-breaking AR game Pokémon GO, and Harry Potter:Wizards Unite. Our developer platform, Lightship, launches soon.

Niantic is an Equal Opportunity employer. We believe that cultivating a workplace where our people are supported and included is essential to creating great products our community will love. Our mission emphasizes seeking and hiring diverse voices, including those who are traditionally underrepresented in the technology industry, and we consider this to be one of the most important values we hold close.

We're a hard-working, fun, and exciting group who value intellectual curiosity and a passion for problem-solving! We have growing offices located in San Francisco, Sunnyvale, Bellevue, Los Angeles, London, Tokyo, Hamburg, and Zurich.
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Information Technology
Industries
Marketing and Advertising, Computer Software, and Internet"
2723624779,"Job Title: Data Analyst

Location: Redwood City

Pay Range: $100,000 - $110,000/yr

Internal Job ID: 474959

Data Analyst needs experience at a PE / VC firm handling capital calls, fund accounting / tax for PE investors, managing fee waterfalls, distributions, working with PE fund administrators.

Looking for bright, energetic individuals that can step outside their accounting / tax world and help with other business / operations projects. People who are willing to challenge themselves, have strong communication skills and are used to teamwork
Using data from Bloomberg and CAPIQ to periodically estimate portfolio characteristics, such as average market capitalization, historical entry prices for positions, portfolio valuation vs. average market valuation of company's opportunity set, as well as other metrics such as revenue, growth, gross margin, EV/Revenue, etc.
Consolidating and analyzing data, such as credit card panels or app downloads from data providers, to assist the investment team in predicting company metrics, including user growth, churn, and revenue growth, etc.
Reviewing the technology universe to assist in identifying companies based on certain criteria, e.g., market share position, % recurring revenue, enterprise customer mix, “rule of 30/40” and other valuation metrics
Using data from portals / websites of service providers (e.g., Morgan Stanley Fund Services or Eze Castle) to analyze the performance history of long and short positions in the portfolio and to perform other ad-hoc analyses when needed
Benchmarking company performance against peers and analyzing drivers of performance using 3rd party software (e.g., Novus)
Qualifications
Data Analyst candidates will have between two and four years of total work experience including at least two years of experience analyzing large data sets or working with similar quantitative processes.
Bachelor’s degree in a quantitative field preferred (e.g., Mathematics, Statistics, Computer Science, Finance, Accounting or Economics) but not critical. Strong record of academic excellence required.
High degree of knowledge / proficiency with Microsoft Excel
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Administrative
Industries
Electrical/Electronic Manufacturing, Health, Wellness and Fitness, and Hospital & Health Care"
2742393244,"We're looking for a Master Data Management professional who understands PLM and SAP ECC to join our team.

Key Qualifications:
• Excellent communication skills, written and verbal, with ability to understand technical problems and clearly explain solutions
• Capable of handling multiple deliverables simultaneously with the ability to set priorities
• Strong analytical, debugging and problem-solving skills; must be able to analyze issues including large data sets to determine root causes and recommend solutions
• Strong BOM knowledge to setup, breakdown and analyze
• Data management, auditing, cleansing, and migration
• Previous experience with system implementation and enhancements including scenario development, user acceptance testing, and go-live readiness
• Well-versed with SAP, Agile PLM & Excel

Education:
BS or equivalent preferred.
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Computer & Network Security"
2761365365,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, Betasharp, is seeking the following. Apply via Dice today!

Hi, Greetings from Betasharp!!! One of our client in CA are looking for Data Analyst who can support them. Please review the below job description and let know your interest. Position Data Analyst Location Sunnyvale, CA Duration Long Term Job DescriptionAn ideal candidate will be a self-starter who is passionate about discovering and solving complicated problems, learning complex systems, working with numbers, and organizing and communicating dataand reports. Candidate should be interested in e- commerce industry. Key Responsibilities 1. Work with product, technology and business teams to drive complex data and trend analyses to root cause issues and propose ways to improve platform. 2. Responsible for defining, developing and communicating key metrics and business trends to partner and management teams 3. Model data in order to create reporting and dashboards for business process management and data mining. 4. Pull data required to conduct business analysis, build reports, dashboards and metrics to monitor the performance. 5. Work with the stakeholders to take data driven decisions. Requirements 1. Strong understanding of math, statistics, calculus and game theory 2. Previous work in optimization spaces like resource allocation, pricing, etc. 3. Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of information with attention to detail and accuracy 4. Technical expertise regarding data models, storage schema, data mining and segmentation techniques 5. Strong knowledge of SQL and Hive queries 6. Knowledge in at least one programming language (Python, Java, Scala) 7. Hands-on experience in accessing data from NoSQL storages is highly desirable. (CouchBase, HBase, Cassandra, MongoDB, etc.) 8. Knowledge of statistics and experience using statistical packages for analyzing large datasets (Excel, R, SPSS, SAS etc.) 9. Knowledge of JSON, XML would be a plus 10. Data visualization and reporting using at least one of Tableau, QlikView or Pentaho 11. Ability to work efficiently and effectively in fast paced environment with tight deadlines Qualifications 6+ Years of experience in relevant role Experience in retail industry would be a plus
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2560804386,
2673223371,
2747718089,
2734976082,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, West Coast Consulting LLC, is seeking the following. Apply via Dice today!

Minimum Qualifications Degree in a field which emphasizes scientific thinking or equivalent experience in an analytical or quantitative role At least 1 year of professional experience in a data science or analytics-related role Experience identifying appropriate statistical andor algorithmic approaches to address business problems Excellent written and verbal communication skills, with experience communicating and summarizing results and findings for a nontechnical audience, leveraging tools such as Python, R, or Tableau as appropriate to build effective visualizations Experience writing SQL queries to extract and prepare data for modeling and analyses Preferred Qualifications Advanced degree in a quantitative field Experience working with large structured or unstructured data
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services, Computer Software, and Financial Services"
2746680218,
2743366506,"Job Description

We are looking for resources for our DE and analytics project to provide insights to the business covering a range of topics. Resources will be responsible for below skills;

Expertise in SQL and a good understanding of how relational database management systems work

Microsoft Excel.

Critical Thinking.

Python Statistical Programming and coding language skills using Python

Data Visualization.

Presentation Skills.

Tableau Experience with large data sets and distributed computing

Responsibilities

Understand the day-to-day issues that our business faces, which can be better understood with data

Compile and analyze data related to business' issues

Develop clear visualizations to convey complicated data in a straightforward fashion

Qualifications

Bachelor's or Master's degree in Statistics or Applied Mathematics or equivalent experience

5+ years' Data Analysis experience

Proficient in SQL
Show less
Seniority level
Entry level
Employment type
Contract
Job function
Information Technology
Industries
Information Technology and Services"
2722953209,"Direct message the job poster from eHealth, Inc.
Tracy Barraza
Principal Recruiter at eHealth, Inc.
Get your career started at eHealth
eHealthInsurance has many exciting career opportunities in a number of locations, across various functions. Come join us today!
We are seeking a Staff Analyst to support the eCommerce team, particularly in digital marketing, e-mail and consumer analytics. This person can be based (hybrid) in Santa Clara, Austin, Indianapolis, Salt Lake City or San Francisco.
Attributes We Are Seeking
You have proven industry experience in data analysis - parsing, analyzing, investigating, interpreting, modeling and extracting insight from large volumes of data. You enjoy working with cross-functional teams to discover value from data that result in improvements to our business and especially to our product. You present data with customizable dashboards, visualizations and reports. You are the go-to person for data related to a specific eHealth product. You are solution-centric, results-oriented, and experienced in Agile Methodology.
How You Will Make An Impact
Develop and execute and analytical framework in support of delivering a world class digital experience to our consumers
Derive insights to help improve marketing efficiencies across performance channels and email
Develop and implement measurement frameworks such as attribution methodology, incrementality and cross-channel user journey
Drive ROI, CPA and diminishing returns analysis
Support A/B testing, lift testing and other marketing testing
Utilize all available analytical resources throughout the organization to ensure a 360-degree view of the consumer is incorporated into analytical work, to support a culture of collaboration across the organization, and to share key learnings/insights to help others ideate new opportunities
Create and deliver deep analytical insights into the customer journey, addressing all relevant aspects – pathways, obstacles/opportunities, platform (e.g. mobile/desktop), marketing source, audience, mode (e.g. phone and web), etc.
Establish strong relationships with product managers to ensure alignment in strategic vision and supporting opportunities, and to build and prioritize the roadmap by estimating the opportunity size of all product initiatives through quantitative analysis
Work with product managers and the testing/optimization team to identify and test against key opportunities and challenges related to the customer journey
Basic Qualifications
Bachelor’s or Master’s degree in Computer Science, Math, Statistics or related field
5+ years of data analytics experience
4+ years SQL experience including writing complex queries
Experience in administering, and developing visualizations and reports with a BI tool such as Tableau, Looker, etc.
Direct experience in marketing analytics; basic understanding of marketing tracking and platforms
Web analytics experience in Adobe Analytics, Google Analytics, etc.
Experience with granular analysis of performance marketing to include keyword and funnel level analysis
Preferred Qualifications
Familiarity with A/B testing tools like Adobe Test & Target, Optimizely
Experience in statistical tools such as Excel, R, SAS
Experience in practical business modeling or financial modeling
Ability to present to executives and communicate with technical teams
eHealth is an Equal Employment Opportunity employer. It is our policy to provide equal opportunity to all employees and applicants and to prohibit any discrimination because of race, color, religion, sex, national origin, age, marital status, sexual orientation, genetic information, disability, protected veteran status, or any other consideration made unlawful by applicable federal, state or local laws. The foundation of these policies is our commitment to treat everyone fairly and equally and to have a bias-free work environment.
If you are interested in applying for employment with eHealth and need special assistance or an accommodation to apply for a posted position contact us at: accommodations@ehealthinsurance.com .
Show less
Seniority level
Entry level
Employment type
Full-time
Job function
Marketing and Sales
Industries
Information Technology and Services, Computer Software, and Financial Services"
2752290990,
2486582146,
