job_id,description,desc_id
2694737469,"At Booster we’re on a mission to accelerate the transition to clean, environmentally friendly, cost effective energy by creating the first fuel agnostic energy supply chain. We believe the adoption of alternative energies is slow because of access and we’ve begun to change that with our disruptive new supply platform. By delivering the right fuel to the right vehicle at the right time we create efficiency across the entire energy process. We’ve successfully applied this model to fossil fuels reducing carbon emissions by 1.1 lbs of CO₂ emissions with each delivery. Bio and alternative fuels are next. We’re the catalyst to better energy for you, your community and our planet. Booster is looking for a Data Analyst to join our Data team. The Data team uses data to give visibility to the company and execs, smarter business decisions, and enable efficiencies in our products. We do this by providing accurate, actionable analysis, building sophisticated data science products, and by maintaining a reliable data infrastructure. We are looking for a Data Analyst that is excited about empowering the Account Management team to provide a delightful experience to our customers. Use data to shape the long term strategy of the Account Management organization Develop tools, features, and reports using our tech stack to empower self-service data access, augment intelligence, and increase efficiency Dive deep to understand our customers, their pain points, and their Booster use cases Adapt data and toolsets for localized use-cases to accommodate the organization’s international presence Deeply understand the Account Management data ecosystem, and apply a diverse set of skills in business intelligence, analytics, and data science to support the organization Own, coordinate, and tackle cross-functional problems across Account Management, Finance, Sales, and more Communicate analysis and decisions to high-level stakeholders and executives in verbal, visual, and written formats 2 years of analytical experience in business operations, analytics and data science, or consulting Enjoys time-bounded exploratory analysis to uncover customer insights we didn’t know we needed Experience in providing data driven solutions across the business intelligence and data layers of an organization Mastery of data, analytics and visualization technologies Familiarity with data visualization, data warehousing, and predictive modeling Strong written and verbal communication skills and ability to build relationships and influence across the organization Proven ability to facilitate cross-functional projects that depend on the contributions of others in a variety of disciplines Keep Everyone Healthy. We know that you work to take care of your loved ones. That’s why we offer benefits that cover you and your family including 100% employer paid medical, dental, vision, disability and life insurance coverage for you! Recharge Your Batteries. We have unlimited responsible PTO. Take the quality time you need, when you need it. Take care of personal stuff. Stop and smell the roses. This is a marathon, not a sprint. Be Part of Something. Not only will you get to build something that could redefine consumer behavior, you’ll be an owner. Get Early Stock Options at a fast-growing startup with strong VC backing. GEEKWIRE, Gas Station On Wheels: Booster Fuels Raises $56M CNBC, Booster Fuels Wants to be the Amazon Prime of Gasoline NBC NEWS, A Different Route To Silicon Valley: From Truck Driving To Tech Startup FORBES, Booster Makes Forbes Best Startup Employers Individuals seeking employment at Booster are considered without regards to race, religion, color, national origin, ancestry, sex, gender, gender identity, gender expression, sexual orientation, marital status, age, physical or mental disability or medical condition (except where physical fitness is a valid occupational qualification), genetic information, veteran status, or any other consideration made unlawful by federal, state or local laws. Booster does not discriminate against employees or applicants because they have inquired about, discussed, or disclosed their own pay or the pay of another employee or applicant. Disclaimer: The above statements are intended to describe the general nature and level of work being performed by associates assigned to this classification. They are not to be construed as an exhaustive list of all responsibilities, duties, and skills required of personnel so classified. All personnel may be required to perform duties outside of their normal responsibilities from time to time, as needed Booster doesn't accept unsolicited agency resumes and won't pay fees to any third-party agency or firm that doesn't have a signed agreement with Booster. Referrals increase your chances of interviewing at Booster by 2x",147
2763144291,"The Role: Work with multiple stakeholders within Service Organization to understand their business needs, and develop analytics solutions Developing KPI metrics for the teams gathering requirements, documenting, identifying and extracting data, and developing solutions Work with business process owners to develop process & data flows to streamline business processes Take ownership of quality and reliability of business data of your primary stakeholders Developing ad-hoc data and reporting solutions extract data from multiple sources using automated scripts and generate reports/dashboards Presenting and communicating business impacts to stakeholders based on your analysis Collaborate and communicate best practices in data science with other analysts (e.g., code reviews, data integrity and reliability) Preferred Qualifications: 4+ years of experience as a B.I. Analyst or Data Analyst, operations background preferred Graduate degree in Business Analytics or related field of study - Minimum of Bachelor's degree with significant experience in data science Highly proficient in SQL, and Tableau dashboard development Experience in developing reports and dashboards in Salesforce is a plus Ability to use Python (or other tools) for data extraction, develop ETL pipelines, and perform ad-hoc analytics Knowledgeable in using collaboration tools (Git repositories, JIRA systems, version control, etc.) Excellent written and verbal communication skills Please Note: RGBSI is subject to mandatory Federal COVID-19 vaccination requirements if the Client is a Federal Contractor. As a result, all applicants must be fully vaccinated against COVID-19 (meaning at least two-weeks have passed since receiving the final dose of the COVID-19 vaccine) in order to be able to commence employment with RGBSI, unless the individual is exempt from these requirements due to a medical reason or sincerely held religious belief and a reasonable accommodation is available. Applicants who believe they are exempt from these vaccination requirements should notify RGBSI as soon as possible to determine whether a reasonable accommodation is available. Electrical/Electronic Manufacturing, Information Technology and Services, and Automotive Referrals increase your chances of interviewing at RGBSI by 2x",148
2743401464,"Prior Apple exp would be huge plus and lead to faster closure of the req. 5+ years experience as a data analyst or data scientist Technical proficiency with SQL and relational databases Experience with querying in Hadoop, e.g. Spark Experience with a programming language, e.g. Python Excellent analytical and problem solving skills Strong communication skills and ability to work closely with others Demonstrated ability working with multiple teams to complete critical achievements under pressure with tight deadlines Strong understanding of large-scale content management systems and data modeling strongly preferred Experience with data science and machine learning preferred History of working with data visualization tools, e.g. Tableau, preferred Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company. Referrals increase your chances of interviewing at Diverse Lynx by 2x",150
2743404116,"Prior Apple exp would be huge plus and lead to faster closure of the req. "" 5+ years experience as a data analyst or data scientist "" Technical proficiency with SQL and relational databases "" Experience with querying in Hadoop, e.g. Spark "" Experience with a programming language, e.g. Python "" Experience with Excel to slice and dice data "" Excellent analytical and problem solving skills "" Strong communication skills and ability to work closely with others "" Demonstrated ability working with multiple teams to complete critical achievements under pressure with tight deadlines "" Strong understanding of large-scale content management systems and data modeling strongly preferred "" Experience with data science and machine learning preferred "" History of working with data visualization tools, e.g. Tableau, preferred Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company. Referrals increase your chances of interviewing at Diverse Lynx by 2x",152
2732526238,"My name is Nazma Khatoon and I am a Staffing Specialist at E-Solutions INC. I am reaching out to you on an exciting job opportunity with one of our clients. Location - Fort Mill, SC / Austin, TX  (Remote Start) This position is responsible for supporting high profile projects and efforts as a lead data analyst, adhering to an enterprise-wide data governance framework to achieve the required level of consistency, quality, understanding, and protection of data.   MUST HAVE experience in Open API , data modeling , ETL exp , data analysis. Perform data analysis and profiling using standard toolsets as well as manual analysis methods to interpret trends or patterns, identify relationships, understand anomalies, assess data quality, and add context to requirements.  Understand data models consisting of business-user-friendly data marts from online and offline data sources.  Work closely with data engineers in order to automate the collection and analysis of the raw data required for the models you build.  Clearly, scope, track, execute and communicate on projects (ticketing system experience is a plus) in an agile environment. http://www.linkedin.com/in/nazma-khatoon-b060741ab E-Solutions provides equal employment opportunities (EEO) to all employees and applicants for employment without regard to race, color, religion, gender, sexual orientation, gender identity or expression, national origin, age, disability, genetic information, marital status, amnesty, or status as a covered veteran in accordance with applicable federal, state and local laws. We especially invite women, minorities, veterans, and individuals with disabilities to apply. EEO/AA/M/F/Vet/Disability. Restaurants, Food & Beverages, and Food Production Referrals increase your chances of interviewing at E-Solutions by 2x",153
2718521847,"Data Analytics & Engineering - Data Analyst I Data Analyst I Work in project team for analyzing asset data, proposing process improvement, and driving system enhancements for asset management. Drive weekly team output while select side project based on interest and business need. Pull data query from asset management system, HR table, 3rd party vendor database and other data sources and convert into story-telling charts/graphs for root cause analysis or process improvement opportunities. Able to run SQL queries, data extract and automation opportunities for project team to improve efficiency. Assist in solution testing, debugging and documentation and system issue support. Able to build Tableau dashboard and provide business analysis on trend, proposals and insights for output gain and provide information for management for decision making. Be able to take repetitive work and drive automated solutions Ability to use VLOOKUP, pivot table and other functions in Microsoft Excel proficiently. Ability to gather data from multiple sources and compile it into a user-friendly format, ensuring it meets customer needs Ability to develop new reporting based on an in-depth understanding of customer needs Project or intern experience in inventory control or material management. Bachelors Degree preferable in Computer Science, Statistics, Engineering, Supply Chain Comments for Suppliers: This group focuses on internal customer support, audits, and data analysis. Looking for someone who is passionate about customer service , communicating, and problem solving. Will be answering user questions and maintaining compliance (is equipment working correctly, etc) This position will give the candidate visibility to the overall supply chain from start to finish. They will get to understand how the device is deployed, see the problem from above, help with process improvement and enhancement, and provide feedback. Seeking someone who can work efficiently with a lot of manual checking. Would be helpful to have SQL or Tableau dashboard experience. **Updating request: Candidate needs to have Customer Support Experience. Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at PRI Global by 2x",155
2655789487,"7+ years of experience as a data analyst, data engineer or data scientist 3+ years of experience with Hadoop Ecosystem e.g. Spark, Pyspark, Hive, Presto, HMS 3+ years of experience with a programming language, e.g. Python, Scala 3+ years of experience in developing and optimizing Tableau data sources, dashboards and stories Technical proficiency with SQL and relational databases Ability to understand API Specs, identify relevant API calls, extract/transform data and implement SQL friendly data structures Excellent analytical and problem solving skills Demonstrated ability working with multiple teams to complete critical achievements under pressure with tight deadlines Experience with Jupyter Notebook, Airflow preferred Strong understanding of large-scale content management systems and data modeling strongly preferred Develop end to end reporting solutions for complex processes. Gather business requirements, design and build automated reporting solutions in Tableau. Analyze, inspect and create reports against various data sources in Hadoop, SQL. Present the report findings to line of business reps to drive actions, Provide deep analysis on internal data sets and recommend/build aggregates, dashboards and scorecards to be used for reporting at detail and management level. Provide Tableau reporting expertise and knowledge to implement decision based reporting solutions. Enhance and maintain existing production Tableau dashboards. Responsible for incoming reporting requests and liaise between the reporting groups to accomplish monthly release cycles. BS degree, preferably with a technical background Information Technology and Services, Computer Software, and Computer & Network Security Referrals increase your chances of interviewing at eTeam by 2x",156
2716731705,"See who Triune Infomatics Inc has hired for this role Work as a Data Analyst for a major data cleansing and conversion project where the legacy data resides in AS/400, MS Access, MS Excel, and My SQL and target system is Salesforce Prepare data reconciliation/audit reports that will be used to validate correctness of data migration from legacy to new system Log the audit queries into a simple Audit framework so that they can be utilized in iterative practice runs Create and execute queries for the QA and end user team to locate data to be used in their test cases Perform data analysis in legacy systems to help the Data Cleansing and Data Migration teams as required Perform various types of analysis for data extraction, data profiling such as uniqueness analysis, range analysis etc. Produce data cleansing results reports, error/exception reports for the business SMEs Resolve data-centric functional issues with the user team Data-oriented personality, great communication skills, and an excellent eye for details. Bachelor's degree in computers, IT, or related field of study. 3-5 years' experience as a Data Analyst and experience in Data Conversion life cycles like Data Extraction, Profiling, Data Cleansing, Data Merge etc. Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of data and information with attention to detail and accuracy Experience in Data Mapping, Data Cleansing, Data Analysis, Data Testing, Data Validation, Data Flow, Reporting and Presentation Experience using intermediate features of Excel like VLOOKUP Experience using SQL to produce reports and/or locate data in legacy systems specifically with DB2 or MYSQL Experience doing QA or development on a significant data migration project Experience in using Agile Methodology by participating in Scrum and Sprints Exceptional verbal, written and presentation skills Experience with Salesforce Object Query Language (SOQL) (Nice to have) Experience in scripting languages like JavaScript, Python and Windows or Unix/Linux (Nice to Have) Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Triune Infomatics Inc by 2x",157
2743362785,"See who Resource Logistics Inc. has hired for this role initiatives. E.g., build rich and dynamic dashboards using Tableau. "" Develop deep understanding of analytical data models. "" Support project development life cycles through data modeling, reporting and analytics. "" Participate in the on-going development of the business intelligence and data warehousing functions within the wider organization. "" Create training materials to guide business users on how to use dashboards. "" Participate in the creation and support of development standards and best practices. "" Explore and recommend emerging technologies and techniques to support/enhance BI landscape components. "" At least 4-6 years of business intelligence and data warehouse experience. "" At least 2-year experience with ANSI SQL/ Presto / Hive/ MySQL. "" Prefer a candidate with scripting experience (Python/R/PHP/Perl/etc.) "" Prefer a candidate with experience building and maintaining pipelines ""Prefer a candidate with modeling experience in Data science Referrals increase your chances of interviewing at Resource Logistics Inc. by 2x",158
2743404532,"Should be a good story teller (verbally and through digital presentation) should have experience engaging Enterprise stakeholders, socializing capability roadmap, getting feedback, enabling adoption Diverse Lynx LLC is an Equal Employment Opportunity employer. All qualified applicants will receive due consideration for employment without any discrimination. All applicants will be evaluated solely on the basis of their ability, competence and their proven capability to perform the functions outlined in the corresponding role. We promote and support a diverse workforce across all levels in the company. Referrals increase your chances of interviewing at Diverse Lynx by 2x",159
2721759280,"Sharethrough is disrupting the legacy digital advertising supply chain as the first ad exchange to auto-enhance every standard impression by rendering a higher-performing ad that dynamically fits into any placement on any site. Our technology and approach enables advertisers to see substantial campaign performance improvements and cost savings using the same standard video and display creative as well as the buying workflow they use with standard exchanges. The Sharethrough Exchange (STX) powers over 225 billion monthly impressions and is integrated with more than 30 of the world's largest demand side platforms, enabling buyers to efficiently achieve their marketing objectives at scale. As part of the Business Intelligence and Analytics team, you will transform data into insights that will help drive the business forward. You will dive into data representing 20 billion impressions that flow through our exchange daily. Working with key stakeholders across the company, you will also identify trends, monitor data integrity, and provide valuable insights so they can confidently make decisions. You will also help build and maintain dashboards, reports to support the entire rapidly growing company. Conduct detailed analyses for teams within the organization that will help accelerate the business Requirement gathering for proper dimensional design coordinating with the data team to implement Understanding the data models foundations, testing data and monitoring on a regular basis to enforce data integrity Work with stakeholders to conceive and implement solutions for better vision into the business Share critical insights from your learnings in a clear and engaging format Inject data-driven process into decision-making throughout the company Bachelor’s or Master’s degree in a quantitative field (Applied Math, Econ, Statistics, etc) Experience with large data sets, cleaning, and communicating findings with visualizations Strong communication and problem solving skills Excellent organizational and project management skills Ability to adapt rapidly to an evolving business Experience or familiarity with the adtech ecosystem BI experience (i.e. Looker) and SQL skills preferred Access to the virtual healthcare platform Dialogue 16 days of vacation per year, which increases with seniority at the company Wellness allocation of $840 per year (for gym memberships, sportswear, etc.). In-house training programs on our company and industry Encouragement and funding of continuing education and training Very active social committee and free online sports classes Access to a tool that measures your engagement and job satisfaction anonymously Inclusive, inspiring, and dynamic work environment Referrals increase your chances of interviewing at Sharethrough by 2x",160
2715152293,"Genuent has a need to hire a Data Analyst for our Government client in Redwood City, CA for a 6 month long contract (possible extension). Qualified candidates please email your resume to Tallin Muskat at TMuskat@genuent.com or phone her at 714-849-4553 At this time our client will be involved in a major technology initiative aimed at creating a new Assessor Property Assessment System (APAS). The new APAS system is a multi-million-dollar, multi-year project that will be developed utilizing Salesforce Platform as a Service (PaaS) Must be able to pass a Criminal background check before starting work. 1-2 days a week work on site, 3-4 days a week work off-site, possible 5 days a week on site soon At this time our client will be involved in a major technology initiative aimed at creating a new Assessor Property Assessment System (APAS). The new APAS system is a multi-million-dollar, multi-year project that will be developed utilizing Salesforce Platform as a Service (PaaS). Our Government client is in process of replacing a 20 year old Legacy software system with a Salesforce-based Platform (PaaS). Position: Data Analyst (Mid- Level), Responsibilities: Work as a Data Analyst for a major data cleansing and conversion project where the legacy data resides in AS/400, MS Access, MS Excel, and My SQL and target system is Salesforce Prepare data reconciliation/audit reports that will be used to validate correctness of data migration from legacy to new system Log the audit queries into a simple Audit framework so that they can be utilized in iterative practice runs Create and execute queries for the QA and end user team to locate data to be used in their test cases Perform data analysis in legacy systems to help the Data Cleansing and Data Migration teams as required Perform various types of analysis for data extraction, data profiling such as uniqueness analysis, range analysis etc. Produce data cleansing results reports, error/exception reports for the business SMEs Resolve data-centric functional issues with the user team Data-oriented personality, great communication skills, and an excellent eye for details. Bachelor's degree in computers or related field of study. 3-5 years' experience as a Data Analyst and experience in Data Conversion life cycles like Data Extraction, Profiling, Data Cleansing, Data Merge etc. Strong analytical skills with the ability to collect, organize, analyze, and disseminate significant amounts of data and information with attention to detail and accuracy Experience in Data Mapping, Data Cleansing, Data Analysis, Data Testing, Data Validation, Data Flow, Reporting and Presentation Experience using intermediate features of Excel, like VLOOKUP. Experience using SQL to produce reports and/or locate data in legacy systems specifically with DB2 or MYSQL Experience QA or development on a significant data migration project Experience in using Agile Methodology by participating in Scrum and Sprints Exceptional verbal, written and presentation skills Experience with Salesforce Object Query Language (SOQL) (Nice to have) Experience in scripting languages like JavaScript, Python and Windows or Unix/Linux (Nice to Have) Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Genuent by 2x",162
2729560435,"TalentBurst, an Inc 5000 company Santa Clara, CA See who TalentBurst, an Inc 5000 company has hired for this role Duration: Initially this is a 12 months contract The Data Analyst will be a member of the RA/QA data analytics team and use technical expertise with the understanding of business needs to turn data into useful and actionable information. In this role, the analyst will support the RA/QA business needs for data requests / dashboard creation and maintenance and project support. Data report validation and related processes and procedures will also be supported. The ideal candidate will have the ability to explore and join sources of data and able to interface directly with databases (such as Microsoft SQL Server and data visualization tools like Tableau.) • Partners with RA/QA business stakeholders, process specialists, and users to support data needs • Partner with business departmental teams to define and document business requirements for new metrics and reports • Support sustaining dashboards and metrics by updating as requested and / or escalating issues as needed • Ability to execute deep dives into available data sets as needed to determine root cause of issues • Develop user documentation and a variety of visual representation of data analysis and ensures consistency and accuracy of data and analysis provided • Performs ongoing monitoring and refinement of reports and analytical solutions • Partners with architecture and solution delivery teams to enable reports that have long-term value • Closely work with Enterprise Analytics team to stay up-to-date with enterprise guidelines and standards • Perform appropriate testing methods (Database Testing, ETL testing , Functional, Regression, Usability, etc.) as applicable for both new & existing datasets, reports and dashboards, and document and summarize the test results and findings as required. • Help with development and validation of data analysis reports conforming with the software Verification and Validation (V&V) requirements to support RA/QA business stakeholders. • Education: Bachelor's Degree in Statistics, Mathematics, Computer Science or equivalent blend of work and certification experience required • Minimum 2 years of data analytics experience required. • Programming skills and experience, especially for data exploration and presentation to management and other users of data required • Experience with Microsoft SQL or equivalent required • Highly organized with strong prioritization skills required • Creative problem solver that is able to look at an issue from a variety of angles required • Ability to work in teams with a great work ethic and an enthusiasm for problem solving and data analysis required • Medical device, pharmaceutical, aerospace / defense, or other regulated industry highly preferred • Knowledge of the business of medical device RA/QA departments preferred • Experience and capability using visualization software such as Tableau preferred • Exceptional ability to multi-task while maintaining tight schedules preferred • Excellent writing skills and documentation skills that enable analyses to be reliably reproduced using the same data years later preferred • Hands-on knowledge of RDBMS and significant experience with Transact SQL and SQL Server Management Studio are required. • Experience working with data, querying, and analyzing data. • Proficient in Microsoft Office applications (e.g. Excel, etc.). • Additional experience with snowflake, is a plus. Architecture & Planning, Design, and Mechanical or Industrial Engineering Referrals increase your chances of interviewing at TalentBurst, an Inc 5000 company by 2x",164
2739427662,"See who Stanford University has hired for this role Do you enjoy working as part of a team in a fast-paced environment? Are you seeking to develop within an organization? If so, then Stanford University School of Medicine has an exciting, challenging and rewarding job opportunity! You will be working with an exceptional group of people in a dynamic and friendly work environment by providing research data support Emergency Care Health Services Research Data Coordinating Center, a health care research laboratory at Stanford. The ideal candidate is a proactive individual with strong attention to detail. This position requires a motivated person to manage their time well in a dynamic academic environment with frequently shifting priorities. Performing research tasks under the supervision of the director of the Emergency Care Health Services Research Data Coordinating Center (HSR-DCC). Will be involved in interpreting results as related to projects in which they are directly involved. Learn how to build and use survey instruments, data collection tools, and transfer data from spreadsheets into study databases Review clinical charts within the electronic health record to identify data for inclusion in study databases. Will required and understanding of the research studies, training on interpreting medical records, gaining familiarity with our research databases Learning REDCap, Smartsheet, Excel and other tools to assist the team with summarizing data for research reporting. Assisting with manuscript edits for projects associated with data collection work in which they are involved. Familiarity with data use and organization will permit this person to assist the team with data organization and the translation of clinical terms into study data terms. Will assist in creating summaries of research and quality improvement data for social media, website and presentation content. Will interact and help orient trainees working with our group. Prior experience as a medical scribe, or other clinical data experience, is strongly preferred, but not required. Bachelor of Arts degree in an applicable social science related field, or combination of education and relevant experience in an applicable social science. General understanding of scientific theory and methods, typically gained through completion of an undergraduate degree in a related field. General computer skills and ability to quickly learn and master computer programs. Ability to work under deadlines with general guidance. Excellent organizational skills and demonstrated ability to complete detailed work accurately. Effective oral and written communication skills. Ability to work with human study participants. Frequently perform desk-based computer tasks, grasp lightly/fine manipulation, lift/carry/push/pull objects that weigh up to 10 pounds. Occasionally stand/walk, sit, use a telephone, writing by hand, and sort/file paperwork or parts. Rarely twist/bend/stoop/squat, kneel/crawl, rarely reach/work above shoulders, and operates foot and/or hand controls. - Consistent with its obligations under the law, the University will provide reasonable accommodation to any employee with a disability who requires accommodation to perform the essential functions of his or her job. May be required to work non-standard, extended or weekend hours in support of research work. Interpersonal Skills: Demonstrates the ability to work well with Stanford colleagues and clients and with external organizations. Promote Culture of Safety: Demonstrates commitment to personal responsibility and value for safety; communicates safety concerns; uses and promotes safe behaviors based on training and lessons learned. Subject to and expected to comply with all applicable University policies and procedures, including but not limited to the personnel policies and other policies found in the University's Administrative Guide, http://adminguide.stanford.edu . Nonprofit Organization Management, Financial Services, and Hospital & Health Care Referrals increase your chances of interviewing at Stanford University by 2x",165
2755474912,"Dice is the leading career destination for tech experts at every stage of their careers. Our client, NetSource, Inc., is seeking the following. Apply via Dice today! Please note that this is a 3 months contract position. 5-7 years of experience - open to candidates with 10 plus years. Candidates will start remotely, however once WFH is lifted, they will be required to report onsite. Must have - Has basic to intermediate skill set and knowledge within SQL - Highly Proficient in Microsoft Excel Google Sheets and able to interpret and analyze complex data - Has an intermediate analysis skill set using spreadsheets and knows the appropriate functionsformulas to join, update, validate rows. Nice to have -Knowledge of iValua would be an advantage. Requirements Has basic to intermediate skill set and knowledge within SQL. Can perform queries joining multiple tables to validate and update data. Proficient in Microsoft Excel Google Sheets and able to interpret and analyze complex data - Has an intermediate analysis skill set using spreadsheets and knows the appropriate functionsformulas to join, update, validate rows. Can work independently and develop an analysis to be shared with cross functional teams based on a business requirement. Ability to focus on a set of data quality tasks that may include updating templates in bulk or validating records one at a time. Knowledge of iValua would be an advantage. The end result of our teamrsquos work is the delivery of our customerrsquos products and services to users around the world. We support the build and operation of our customerrsquos production network, which connects the server farms in datacenters to each other and to the Internet. Asset Management is the predictable and reliable full IT-asset life cycle management through operational excellence (reduce unit cost, reduce lead time, reduce waste, increase predictability) to scale and sustain systems, processes, and controls. Our customer is currently moving to a new ERP system and with the change help is needed managing critical transactions. The Asset Management Analystrsquos primary objective will be to monitor tickets and unblock issues generated from the new asset capitalization and retirement processes in our ERP system. Key Responsibilities Monitor and manage activity of Assets including inventory to asset creation and retirement. Work with business SMErsquos to develop data quality reports. Analyze data sets using pivot tables to identify discrepancies and summarize them to be presented to business users to address. Create and manage tickets to system owners and work cross functionally to ensure issues are fully resolved. Strong attention to detail and high level of ensuring data is accurate. Ability to complete large number of small tasks without guidance or management. Work on data quality and data completeness. Work with multiple teams to resolve complex issues. Applicants must provide their phone number. Reference job number A1158. Information Technology and Services, Computer Software, and Financial Services Referrals increase your chances of interviewing at Dice by 2x",166
2721739396,"See who San Jose Downtown Association has hired for this role Direct message the job poster from San Jose Downtown Association Director of Public Space Operations at San Jose Downtown Association Are you looking to join a team that is making a difference in the future of San Jose? We are looking for a skilled Research and Data Analyst who wants to help tell the story of downtown San Jose through data. The San Jose Downtown Association (SJDA) is a non-profit organization that has worked closely with private and public-sector partners since 1986 to represent the interests of business owners in downtown San Jose. Please review www.sjdowntown.com before applying, to better understand SJDA’s mission, programs and services. Details on the position are below: POSITION TITLE: Research and Data Analyst, San Jose Downtown Association The San Jose Downtown Association (SJDA) is a non-profit, membership-based organization founded in 1986 to represent business and property owners. We make downtown a better place for business, residents and visitors through events, advocacy, marketing and more. The Property-Based Improvement District (PBID) is a special assessment district that conveys certain benefits to the properties located within its boundaries. Established in 2007 and managed by the SJDA, the PBID provides funding for downtown services, including clean and safe services, enhanced maintenance and landscaping, beautification projects and small business support. The Research & Data Analyst role is responsible for managing SJDA’s internal programmatic data, including management of the organization’s Salesforce database. Scope of the role includes leading and executing data analysis projects; creation and dissemination of programmatic collateral; leading best-practice research for the organization; collaboration with partner agencies on research and analysis of trends and topics that impact downtown San Jose; and support to staff as the organization uses a data-driven approach for various programs. The position will often be the point-person to guide projects and initiatives through their full life cycle. The candidate should be experienced with data analysis as well as internal and external communications. The Research and Data Analyst is a full-time, exempt position and is supervised by and reports to the Director of Public Space Operations. o  Research, retrieve and manage data, conduct data analysis, and contribute written content and design direction for the visual display of quantitative and qualitative, findings for internal and external reports, including but not limited to the following: ▪      Ground floor retail tracking by category (restaurants, retail, etc.) ▪      Sales volumes (trends by category and area)  ▪      Transit, pedestrian, and traffic counts  ▪      Census information and area demographics (residents and workers) ▪      Visitor counts for main attractions and events  ▪      Office space (gross, vacant, Class A, B & C) o  Management of SJDA’s Salesforce membership database o  Serve as a point of contact for research partners at local, regional, and national firms that oversee and maintain real estate data tracking, tourism data tracking, and other related fields. Maintain and update inventory of these contacts o  Serve as a primary user of third-party data tracking technologies subscribed to by SJDA, such as demographic reporting platforms, pedestrian tracking platforms, real o  Provide mapping support via GoogleMaps, CoStar, and other subscription based o  Develop familiarity with local, regional, and national resources in public space management, commercial real estate and urban development that can provide reliable sources of research data and related information that supports the mission of SJDA and o  Monitor new/existing research, collect market data, and maintain files on relevant programmatic, market and economic development information from other downtowns/related markets throughout the US and internationally ○  Basic programming skills in languages: SQL, Python and/or R ○  Database management experience, with specific emphasis on Salesforce ○  At least 2 years of Computer Science, Math, and Statistics coursework. ○  Ability to pre-process structured and unstructured data as well as QA and ○  Strong reporting and data visualization skills (i.e. in R, Excel, or Tableau) ○  Proficiency in Microsoft Excel and PowerPoint ●      Ability to work in high-pressure situations and present to senior leaders ●      Excellent attention to detail and written/verbal communication skills SALARY: Salary is $85,000 and includes competitive benefit package TO APPLY:  Please submit cover letter and resume to SJDA’s HR department. Submit your cover letter and resume to hr@sjdowntown.com Please note that upon submission of both cover letter and resume, qualified applicants will be sent a technical assessment to complete prior to October 8. Applicants who do not complete the technical assessment will not be considered. Submit your cover letter and resume to hr@sjdowntown.com Referrals increase your chances of interviewing at San Jose Downtown Association by 2x",167
